,price
34349,699
16656,100
15230,115
18932,77
11424,166
28177,650
36921,85
25531,170
944,115
39582,199
6044,239
34024,425
13630,140
24327,110
20597,65
37749,63
35641,60
14469,70
22079,90
9213,289
22425,72
16520,115
17718,115
40440,68
1225,375
43599,199
35521,150
38967,50
43329,350
14944,99
5228,90
8280,110
44746,149
26333,150
40830,135
29468,100
39221,90
5562,69
23647,250
3064,75
47439,85
23360,45
31789,119
35446,200
32303,65
42361,80
10675,120
19023,140
13169,150
20100,150
21555,275
9551,70
20611,225
6430,105
22515,85
13326,100
5414,95
1442,45
32514,54
6530,9999
24300,100
12898,80
37625,75
31100,244
47908,80
46708,140
39084,100
44312,50
15648,52
31632,121
16439,40
16012,75
6129,70
19512,90
8655,145
44784,99
25262,55
12072,100
45651,650
29171,175
11210,60
19394,140
32086,165
1287,152
45589,499
14160,45
28866,50
5787,109
26907,130
45052,140
39008,50
41640,425
15796,90
7840,220
2535,150
11007,100
12250,150
13246,101
12770,39
5169,55
5497,150
18780,200
33373,70
23217,70
24793,150
21539,100
13983,55
40973,60
21993,98
13851,50
36342,100
21248,210
24157,100
5893,240
15397,100
31647,169
14743,60
10207,490
34580,58
6856,175
1675,155
9441,65
9025,40
39868,70
28187,109
33484,85
5699,50
13171,85
7048,220
46637,71
19064,60
44864,500
31657,125
30782,60
24328,264
7786,83
31653,200
11826,300
15943,390
25383,95
43391,175
14804,70
5125,190
38567,63
13049,100
15479,100
48408,46
12973,200
13410,90
35422,150
3277,251
17551,65
1860,100
6025,295
23027,450
30732,45
41627,43
29420,150
20548,100
11611,150
34435,100
15256,215
34696,50
20234,60
37189,107
13040,150
27323,90
24811,150
683,54
23900,60
15689,69
10861,55
8943,245
33333,200
40498,99
3681,395
31929,215
36791,145
12575,95
30340,89
3312,300
14080,100
48278,199
24244,130
3076,64
35673,600
43382,119
47496,130
27818,125
36135,65
5516,50
3826,350
28806,100
35866,85
19337,65
1765,105
31328,50
980,100
23348,90
20829,60
27005,85
44940,38
2688,99
46478,37
11708,34
46476,75
28407,47
2737,299
27415,75
15407,59
25601,530
46959,249
4753,125
26618,85
13548,99
24615,108
9909,49
47997,48
37854,50
30962,40
45754,105
40434,120
27654,80
33623,55
35111,100
3663,325
44985,100
280,75
19826,38
24913,298
47466,70
24997,55
11186,75
14839,140
36663,125
903,179
37541,100
23707,200
43656,150
17753,100
22324,75
4500,126
9068,125
27471,60
7901,45
35339,101
19573,125
16675,175
29447,175
13160,369
21268,90
45243,62
36192,59
32677,87
29582,70
7475,75
18090,53
5272,124
29284,220
22012,100
25700,64
11480,70
9168,220
33781,120
6785,90
12052,200
38581,110
37917,80
11181,25
15546,175
34704,36
16032,150
20582,48
20429,135
10607,165
28670,199
14223,64
32206,150
18157,70
45729,90
1715,230
6377,350
45909,450
23509,60
21354,45
17123,150
27704,45
9610,45
41692,179
43764,65
23870,135
11315,91
1832,57
44686,240
20037,50
22719,59
99,125
33264,60
5725,131
19915,100
45217,99
3742,85
23527,48
3487,99
30657,190
41354,69
25071,265
42353,130
25732,65
18719,27
23935,40
5843,165
12089,120
16345,225
48194,157
17349,300
29740,46
18038,75
15099,175
8571,80
21079,95
3105,125
45457,40
47993,110
8969,80
12275,58
14496,100
43348,40
43261,240
20455,60
19052,48
5479,129
7520,80
19858,45
44568,63
41265,250
3758,1250
21096,165
5465,138
40150,150
20550,149
25480,80
34136,80
19734,90
29915,200
14056,65
46366,175
43782,34
27612,138
14603,120
10067,300
37668,200
20996,175
11272,199
22603,200
47811,100
8732,103
35694,28
35438,80
43425,52
7812,75
10503,79
44793,65
34448,40
42783,180
11510,75
2475,95
31759,105
7537,128
19256,70
9003,105
37775,913
20011,899
43459,47
35552,58
16772,100
39419,110
46541,199
41128,250
22082,75
26821,85
4486,100
27393,80
30122,133
46544,180
27569,175
23124,100
30430,70
17728,37
16628,300
40839,349
37393,250
1450,90
31495,36
47170,200
32740,280
18391,170
19092,90
16411,50
1909,75
44720,100
32879,150
10343,160
24371,150
46845,249
47945,71
17187,160
35384,60
1880,500
33810,57
17913,119
30394,100
39763,300
26801,77
17922,165
7073,225
2766,47
22549,100
31853,100
29951,75
27544,89
37725,100
27924,130
29832,29
29128,271
26388,55
7567,50
33305,98
45474,199
4268,150
30512,47
11521,180
7426,300
45331,300
7326,195
38822,69
11418,55
30604,95
26237,45
32732,70
42074,499
41152,55
28677,300
16872,301
17388,200
41652,275
23974,150
28673,99
7268,54
25239,450
27826,60
36114,80
20142,100
26136,50
1308,180
8831,150
34391,175
2692,112
43185,120
44363,38
28933,80
1635,100
29691,110
32704,97
17803,55
32106,100
17839,70
20578,39
17220,35
22092,115
42705,109
686,220
42962,105
10513,179
7311,125
15001,55
22988,140
46054,181
20513,38
14969,65
14373,34
34104,150
14975,95
32824,69
33412,51
36076,120
11029,300
17239,325
32555,60
38865,300
30820,65
36471,100
6138,100
7474,125
44644,190
26569,290
36313,150
48514,37
7686,150
11326,150
33540,70
47049,110
34154,70
2886,110
14756,229
15534,50
6398,170
35044,239
25964,135
47149,190
48231,70
23159,150
36264,59
20008,149
29035,175
12821,60
33458,210
36754,130
34813,100
40455,130
33768,80
27626,249
18634,41
45916,495
9080,150
22765,35
7887,170
3317,135
42557,46
6610,110
465,46
28804,69
6713,165
45948,177
46310,142
22263,89
39410,155
22513,200
35630,600
32665,85
20329,47
844,55
4446,47
25728,115
11215,80
44533,130
36979,49
39601,150
16860,100
38877,65
21014,115
33411,149
39553,190
17655,105
3926,79
45259,94
3651,300
14826,85
37909,75
33625,110
11357,200
18574,43
34152,35
38606,49
15471,120
24751,99
31304,150
31601,59
10759,85
18141,96
23336,800
5337,65
17993,75
48861,120
6579,127
3197,350
2645,260
29517,300
10906,95
12464,150
8889,61
18388,40
33316,100
23814,175
30118,70
47007,46
7207,125
38746,255
43018,70
2015,49
36246,90
33246,150
32029,95
28591,56
28794,225
19556,186
28093,38
36589,120
32069,96
19836,61
6178,80
30025,112
14997,180
44946,400
8119,100
2991,250
27645,70
16066,350
950,120
21363,200
44059,396
38729,365
20755,110
3488,130
5826,96
39384,120
48260,250
3505,255
34276,175
32569,165
46354,96
16766,85
36755,96
25721,154
31388,125
12444,80
44829,89
32093,150
3956,99
34510,232
37603,49
30565,55
413,64
13594,63
40397,60
11114,135
39341,60
41224,890
16668,40
1253,90
18568,120
1803,139
8111,105
45572,1250
24001,150
35932,55
30724,175
28631,250
11035,115
12900,70
35675,80
10008,77
410,132
18193,270
34417,220
44713,98
23594,33
18967,99
38359,230
33780,109
47211,179
15259,79
24103,132
35950,150
2391,190
37402,180
3622,2000
25678,325
21623,103
41909,350
22969,43
39661,65
8686,150
348,80
4301,100
47428,195
4660,100
7359,60
45134,34
45918,28
5477,210
20955,125
5663,175
36685,39
27982,150
13976,99
37843,50
36444,150
45747,55
38696,265
50,80
31933,85
41699,41
6013,149
18670,164
43856,225
16443,40
19207,550
5407,45
40564,149
23701,45
7651,60
25500,130
39368,99
4427,350
1957,88
24403,29
34765,200
28247,150
19226,105
38622,110
33553,142
41126,250
33241,80
37677,399
25632,495
29705,65
35181,65
39828,200
37667,70
21542,62
31263,105
18912,70
32613,398
34379,245
11592,230
4976,230
33351,120
15271,150
17202,199
41718,325
35068,48
30330,335
13587,150
46264,100
14016,75
7929,60
34607,36
48645,85
406,130
15155,165
34777,150
22336,45
10283,90
41582,50
14589,40
29396,60
9127,75
18194,230
4401,210
20833,225
2948,120
42004,51
43645,45
5898,37
33818,60
19816,42
14980,99
28736,110
46648,200
46222,60
9157,130
11620,190
19461,51
20938,55
38419,88
9651,37
16343,125
14115,98
22641,110
3240,750
16112,225
23639,60
28485,175
21064,99
23559,36
9505,299
30124,100
28629,130
28336,45
46420,230
36701,41
4546,150
19679,205
22266,150
32759,55
452,88
48590,239
18411,140
42993,49
20642,85
26903,50
27531,100
37282,40
45316,250
23839,60
16450,160
11376,179
9863,85
28630,90
13035,49
47005,170
17812,51
21125,189
7406,95
14256,69
7136,72
36088,105
41747,202
20310,68
9039,800
11500,82
37134,119
927,100
2545,45
2953,80
4308,119
31767,145
33255,140
17590,80
41207,190
26007,170
19067,300
43894,20
5956,985
2873,140
8169,16
48855,55
26047,60
13127,60
18981,79
382,145
2437,150
38817,90
27591,95
11084,100
40533,75
39888,104
29926,135
25214,43
44826,128
24221,200
26091,80
35803,70
1711,350
9910,80
12320,50
19630,95
435,129
33481,47
16011,72
4455,245
21807,120
34888,294
45496,175
1905,175
1583,100
27679,45
35707,99
12735,72
35299,70
3148,199
615,145
18630,141
2673,70
15894,125
22361,69
19034,200
32063,51
13864,80
1217,90
22844,199
14448,175
590,150
29677,150
24698,45
19653,369
23694,1000
10293,60
15997,180
27635,60
20050,190
40920,165
29355,54
837,125
36732,115
45565,220
23563,115
12423,150
18589,35
23524,35
41378,250
23139,184
17729,55
4754,150
44091,60
43303,125
36745,50
27192,110
25823,499
29226,65
22382,50
26981,350
25165,150
13347,129
6043,90
6730,180
24565,250
6257,99
8022,87
23404,115
23290,100
11981,50
18998,120
8421,158
18455,100
893,499
23549,49
24236,174
8234,350
3656,55
16198,119
8494,78
41479,235
25746,180
16374,195
37013,182
29375,44
24226,39
29194,37
42259,129
39545,250
11139,85
42798,74
30634,108
38328,714
30013,65
31707,92
28185,80
34129,49
23229,50
37157,65
8202,150
17907,120
23006,133
29140,60
31429,40
21173,190
44992,100
2256,175
32074,69
19051,110
15893,150
12908,69
29790,60
1611,95
8021,210
27311,80
34511,187
41934,316
2415,137
31171,100
29202,450
642,280
11677,100
31455,139
14633,150
30806,70
34222,55
2226,200
28203,35
39832,100
6218,120
8418,85
47600,50
6247,245
2860,10
46549,120
3258,249
26059,210
34671,100
12869,140
44221,256
12653,450
44625,200
11439,200
29105,70
10382,350
7938,80
46517,80
44606,140
31220,99
45319,85
19132,50
14153,105
7971,150
21147,55
39985,200
23994,50
12983,850
681,299
43551,50
35982,35
33866,60
26398,650
13749,145
35976,60
45656,289
13735,100
48208,300
18139,55
11253,130
44771,340
45760,120
33923,89
19236,1000
10795,45
40303,125
37662,170
34068,95
18718,129
25472,55
47068,140
27905,200
4606,90
7041,165
42104,840
42918,35
23442,60
41506,50
30420,65
48684,185
44509,300
45203,125
23810,80
33265,260
33765,40
2540,55
4914,65
48457,170
3979,75
45271,300
19427,534
39081,150
34839,180
8186,75
8796,145
31614,215
6057,300
34437,135
23026,75
7617,180
21704,75
36610,56
23248,50
36659,96
19443,85
13768,125
45998,200
24113,39
20173,68
39311,100
40269,50
9893,275
19693,125
24775,77
918,99
21225,32
563,50
26700,90
27491,105
1688,299
22540,140
35155,100
27605,90
30846,40
39379,100
47862,346
8165,100
47660,80
46110,199
37684,195
4241,430
16333,195
32248,130
16894,70
44721,230
39758,179
11899,88
18885,100
39708,60
31645,300
48221,85
21596,95
17600,325
365,599
11996,220
8770,160
1131,145
39179,40
48499,45
35447,410
21979,80
18648,120
35397,65
8277,140
15705,69
28241,120
38509,300
14185,40
40268,75
3533,129
4312,100
662,850
13897,45
12166,275
41997,50
17619,300
3671,215
45685,68
24163,60
47642,115
15403,132
1166,120
18504,129
27902,43
46603,60
32903,85
47558,50
24047,75
41928,82
41182,25
45915,389
19169,100
1630,350
34224,90
9921,150
30325,96
854,130
19864,190
28926,60
3965,200
37545,299
27215,90
19696,255
22065,89
11401,95
10860,55
29835,50
29305,32
48192,250
23682,70
39874,410
46873,220
6583,50
7807,132
9011,70
39168,59
5192,115
45561,55
16242,40
27438,60
11752,200
35067,65
34007,70
26917,50
34486,45
11564,42
38483,279
44148,195
28079,120
37671,55
45598,60
6841,250
33856,37
42364,125
35525,260
23722,110
34727,125
3016,95
36036,400
38185,250
8839,295
34857,197
39685,180
32579,115
44263,58
24981,120
14159,34
46167,49
14130,90
12000,95
36441,65
14455,349
19973,41
42283,250
27978,40
24219,900
20125,500
31951,79
37289,125
33402,125
4803,55
12867,49
5144,175
48672,55
23709,280
12380,130
19184,90
8916,90
25167,135
35285,199
30668,150
40430,85
28075,52
3397,140
4017,160
22843,80
3728,80
29956,130
13617,250
5675,120
29807,140
12305,79
27205,215
25157,55
35220,70
28062,333
32860,195
41162,50
19367,40
25491,120
7389,135
128,70
25592,70
17218,700
20984,94
40108,120
12733,90
40633,199
28458,51
28426,50
19998,228
32497,115
4886,146
41790,85
29557,60
15044,170
7391,60
2676,175
40022,300
21482,70
32450,100
47126,400
39361,49
28343,200
1569,75
41819,85
6722,150
40184,195
22835,10
41393,150
8105,60
33187,40
20010,49
14709,100
10124,185
32968,90
10109,93
934,265
6116,495
3457,175
4116,200
29433,450
35674,60
29172,120
16690,75
22960,150
17927,50
44991,100
46793,185
32135,50
27204,550
43241,125
35071,150
3585,85
22131,185
43714,65
35306,125
19541,78
16506,47
15951,75
5325,119
28295,460
42801,100
16851,229
17726,70
25803,77
8427,45
44496,45
42322,100
29440,35
320,169
40983,60
22338,105
28,44
46957,99
1472,110
39181,45
7560,175
14264,120
34119,100
8751,100
47084,179
41145,150
11216,125
7505,160
45711,550
9261,175
9943,80
22688,35
41682,166
30220,120
19378,90
38222,40
48300,135
15874,42
38386,90
11040,55
2813,199
10084,220
26351,55
20612,110
3718,45
41442,215
20935,80
11363,375
41044,200
13810,55
26365,41
31219,153
40075,175
30062,50
33252,35
39310,96
4667,288
31290,250
33926,100
13645,99
41453,230
8394,55
22104,65
46471,80
36153,325
44521,51
13440,175
16624,50
8817,225
12579,125
14973,595
27848,48
3495,119
16984,169
44570,100
29988,40
20824,98
8318,99
44008,166
11768,150
47185,129
39827,99
40265,100
24492,275
30620,250
33715,80
35191,90
18747,575
20198,100
16780,110
33284,80
1462,149
35125,66
10312,180
43183,120
43612,115
20408,300
33070,106
23284,142
20632,199
24150,40
26261,150
33034,99
12191,50
8143,150
26307,110
35595,66
2368,115
3162,125
38324,714
27617,45
9644,386
16446,295
31607,112
37131,128
13686,69
47619,199
28835,90
12067,130
20377,145
41448,244
716,145
5519,157
36905,150
23203,150
15806,105
37895,200
46682,99
12886,125
47927,599
10682,95
43074,59
37371,46
5361,110
40556,165
44214,199
43522,227
22360,67
45226,45
9015,198
19996,115
16592,95
22977,55
45492,150
27937,130
40120,99
8047,90
30720,172
39238,100
17269,61
17763,85
43687,85
23505,125
8157,65
8481,140
32526,90
18127,65
24917,87
3616,80
11812,120
42575,93
41586,60
21618,40
45353,275
31889,175
1702,155
15942,93
47445,150
14180,170
24540,1000
38583,120
46834,48
566,80
1299,76
41371,132
43492,200
2850,129
20712,200
30429,75
18888,175
13834,47
19676,99
28524,29
31659,91
41704,125
26122,60
34925,60
17973,80
30223,30
13018,55
19068,151
33763,60
24813,125
17268,55
43737,390
33630,65
21944,65
11980,110
30047,50
41400,999
6149,225
39202,65
26517,45
27938,99
30310,162
30157,93
44030,616
13276,95
24273,60
16809,88
32168,450
41532,150
869,75
36651,155
16026,100
40337,140
42556,60
14645,60
27892,125
22734,180
26832,38
32805,70
9193,200
39785,200
29674,49
7321,167
5756,900
45261,690
19475,75
34882,379
5967,120
31863,180
5692,140
5101,118
18395,310
10376,225
38704,312
21396,165
30859,163
13053,400
39378,93
30975,55
23342,45
501,429
20700,53
4201,65
24827,110
17548,57
42170,244
19341,29
7224,65
44189,275
42085,305
25532,80
42921,320
25683,250
43959,150
47050,32
20668,180
35693,154
43520,100
27963,160
16472,44
43488,65
20053,55
3708,105
10724,200
22172,337
11094,120
3441,35
44899,100
35990,300
45590,61
35410,55
25614,150
10572,50
47680,180
22066,37
31943,91
15408,80
29153,185
6261,76
12877,170
11659,95
5931,142
17670,147
18145,150
45601,125
19555,65
14097,35
45981,109
45860,102
34581,220
23787,70
7552,125
4820,70
5456,45
41405,247
32651,186
35248,300
11685,90
23173,150
46404,295
38229,50
15537,60
20872,135
35660,49
41848,55
7360,250
32937,125
17519,150
9079,84
32463,100
45902,210
24968,399
17082,60
1850,65
41537,80
30440,125
1398,50
25977,125
19421,125
34892,155
37997,59
10531,189
26732,110
44777,65
46096,500
14330,130
41705,200
14594,130
27550,120
47879,90
37184,160
10326,70
23337,48
1491,42
28827,85
4239,160
42438,115
9032,100
36542,215
45862,131
31428,37
14057,200
27820,196
34578,220
26151,175
16299,201
13084,125
38076,60
46040,45
21722,69
47802,85
5342,135
10418,180
30971,120
1026,250
8736,160
25890,178
33942,33
20266,150
2650,75
33570,125
28657,120
6176,170
1132,80
30614,245
34963,175
11817,65
14023,320
44635,341
1215,82
35038,31
19643,320
3977,400
7800,70
22701,200
33423,150
8100,55
18037,50
34497,80
5583,40
1295,145
30088,42
21480,30
47687,180
5492,60
10364,80
29471,34
38270,179
24433,42
5247,39
25445,80
23841,130
30048,55
30162,100
16279,180
41851,48
4854,75
11352,32
1037,275
23329,80
17412,65
34289,115
47368,400
35058,220
39237,125
47943,300
25600,250
25837,85
23834,100
12126,128
43596,550
22238,138
17221,135
20832,100
12971,45
33869,100
6459,48
22958,45
5646,64
17667,50
38287,295
17715,35
6246,175
13107,99
1099,68
37480,70
1009,100
18323,80
11578,135
17417,200
28282,85
9780,210
44910,140
191,299
44469,80
44959,100
14612,150
26384,120
9811,60
23687,135
16122,1000
37792,250
6630,85
11223,100
1752,225
36145,225
15849,110
43109,200
30552,35
23253,75
40261,33
31101,750
4742,52
4110,95
14260,199
33113,45
30833,60
19250,399
47912,130
37535,80
13762,38
5442,70
47433,50
6378,175
26539,100
39535,65
43562,89
5880,140
8293,145
33792,54
4852,110
28307,100
45158,100
14188,71
4148,140
41480,165
24251,49
1144,125
26797,84
22019,50
25931,75
4784,249
3476,65
36041,99
14090,60
38054,250
26241,85
25026,69
42862,55
44683,175
20855,52
24948,40
35223,44
27883,400
17397,71
41230,800
17222,70
41161,80
11619,90
31580,115
21675,45
40892,54
13221,95
3793,1600
40901,70
10570,299
5592,130
14337,125
16897,169
33857,33
36028,180
969,250
24973,120
6690,37
20187,800
27419,60
37576,75
35094,204
5902,58
15147,200
46732,250
29462,58
20958,232
32026,100
31390,150
19948,155
44087,200
44852,119
39119,90
16114,160
34328,162
29928,60
34242,192
5734,50
30191,40
32785,50
29027,125
9471,140
31634,75
1642,125
44704,89
1779,163
4431,50
23850,180
971,165
44821,99
26247,70
41249,220
31000,70
13915,144
10026,95
28423,55
36442,160
16829,50
22320,89
34150,55
33098,170
4718,78
36029,250
4397,95
45723,137
26354,40
34261,175
24222,115
33130,130
22866,137
27287,80
11395,42
14468,79
10338,69
31401,50
38807,265
41914,99
32072,99
41869,50
29476,55
33162,75
38632,95
25508,409
24630,200
12736,115
18969,150
24558,130
16483,220
21839,160
28837,167
37344,120
40777,45
2488,65
2157,99
28202,349
39612,250
7843,58
6018,75
12298,149
31254,175
7248,52
42651,24
48100,37
8530,1000
811,189
18645,80
14825,200
17516,80
1379,115
31966,54
31385,145
11595,89
40941,31
27753,226
30015,60
18774,50
45638,310
1878,55
45889,300
26472,80
45275,150
505,107
45509,114
2044,150
7455,110
23278,49
39667,499
47129,175
36469,200
34956,275
36220,69
41954,80
32873,550
14048,105
12730,130
32060,150
19025,150
18427,120
46137,650
34241,165
44747,199
46118,50
777,250
6715,2000
28117,50
18439,85
32355,410
8783,60
17599,130
24754,500
23698,55
48812,50
31055,100
34618,120
20593,80
22693,46
44585,699
20289,150
29878,169
12939,100
30727,190
19088,100
44795,42
29545,200
28006,35
689,495
44383,30
3135,600
20267,58
40988,115
3899,89
21914,240
37096,150
47100,160
14371,150
35816,99
25878,50
17793,55
26959,100
22673,250
15102,72
35562,119
13045,40
45681,275
33020,183
10518,80
7638,85
41922,80
45111,125
10172,200
17113,115
44088,65
22983,60
16290,206
26872,80
48571,202
34239,50
23621,100
8101,130
457,42
31014,50
15729,50
35942,150
43222,182
24613,60
29184,99
35949,150
35699,28
17199,159
4192,50
30060,175
11433,60
23192,350
29789,35
385,110
13209,100
13880,136
39185,125
19899,100
44841,90
12218,69
28862,150
27539,175
8634,139
3344,225
41356,450
14258,79
23550,108
42411,199
14895,85
2504,112
37642,69
37038,90
35777,70
46805,79
32426,175
26452,225
13258,115
11271,650
240,140
3635,850
2482,65
24834,60
24579,110
9316,45
39403,45
14454,65
37234,110
45054,54
29334,100
32690,220
45418,100
27707,97
4817,129
9019,180
2021,98
9929,90
11511,55
30976,48
14224,90
20220,89
16285,109
29584,40
2080,99
36805,59
1147,185
35165,154
29280,35
5617,160
34008,85
39817,150
6597,62
23746,65
10977,40
11909,80
28842,72
7595,165
1723,145
17601,95
48503,65
29772,100
15014,78
19301,75
5293,79
16163,125
28010,55
10128,150
14405,195
5865,195
40589,130
26824,230
10999,75
28326,85
25608,245
27029,44
45878,35
23094,60
10465,50
19584,120
20562,165
42972,110
181,350
5580,58
33740,34
27763,200
15895,60
2373,50
41793,65
8557,140
37682,110
20371,135
26804,250
9827,48
2201,95
25005,200
12704,50
6670,600
22836,134
43211,799
21202,200
48677,185
26551,150
40328,125
33341,200
1950,195
4374,35
41512,64
14587,45
46369,125
5459,95
979,225
40855,117
19516,487
30020,100
1544,250
16041,175
13010,300
33061,66
1529,380
14341,100
22224,200
44444,70
32410,170
44449,75
3339,105
2223,96
9830,110
44966,100
39849,80
18904,125
9681,88
15184,75
12154,40
1062,100
19690,146
21213,300
28971,90
47526,139
41698,175
8581,49
19715,139
27652,120
36797,370
9931,300
33073,130
10920,65
20328,37
7418,85
45849,108
23151,39
16401,199
47563,200
29263,150
19385,70
31308,68
47468,115
4111,67
22692,75
14400,145
209,140
46663,250
33576,200
3589,40
27489,140
44744,299
20280,45
32561,125
7983,105
5264,325
39363,285
24807,176
6519,55
41122,144
25710,150
38158,130
43749,65
16660,70
9591,150
39412,150
19397,65
44205,225
21732,90
40412,1299
10881,300
40398,179
38341,90
5386,200
38919,207
42781,80
19363,150
24586,170
14911,200
9209,159
27689,200
44494,140
32255,46
40245,75
6471,120
39108,55
46081,160
19138,649
19465,39
23617,49
8519,150
46172,550
18878,500
10420,60
1165,80
31819,200
29168,39
22464,300
35034,65
17507,40
9472,70
4816,48
17384,111
21952,55
44201,38
30193,60
43165,100
46448,100
14577,170
43706,180
31050,70
48574,150
19668,80
31349,50
39897,90
16580,89
48356,103
8692,50
31284,235
29343,40
2429,99
47178,100
43332,35
15658,40
20450,63
24572,100
17382,130
40889,37
7008,50
5652,70
8191,280
26772,85
15857,85
4642,234
7727,69
19204,66
37226,250
47514,66
47032,135
17594,400
42271,59
5490,140
26866,0
9430,170
23065,195
20271,189
38306,120
15328,150
30424,77
28380,175
34685,98
20453,95
2461,350
15507,195
33331,51
16270,40
3592,69
22358,67
1795,150
6490,132
47460,195
3392,150
44013,250
27796,230
44634,58
39653,80
221,250
10517,90
41175,450
1242,109
32122,43
5807,250
9483,100
12095,108
14675,450
23276,55
6831,225
2973,439
47281,100
19576,60
46687,90
15047,239
43587,80
11469,133
34669,39
8168,299
11517,140
14044,110
21430,489
37041,110
36863,249
24899,280
11982,80
40135,60
19936,150
11248,90
24168,62
7302,100
8592,375
32444,80
9064,76
36530,90
24697,50
26766,45
40104,40
34731,55
45101,60
35997,70
882,59
10727,100
44812,35
40738,40
24223,100
589,199
36692,320
30427,98
4915,140
23536,125
945,175
6310,250
208,100
47321,225
35056,73
33834,275
42617,45
38943,230
12429,49
45407,89
37527,179
4926,59
6431,70
16264,125
4586,99
32144,130
38416,200
43292,285
4488,84
3426,210
22992,2900
35379,35
34122,150
27344,65
34333,699
34061,60
10627,100
7314,155
13662,199
19143,35
44968,100
38227,165
22139,65
41010,65
40536,50
16719,69
37901,174
17821,83
17615,133
10014,100
35408,120
24089,145
16059,169
8473,140
91,131
19181,38
3455,400
17625,120
26613,125
28310,85
16557,120
233,500
36967,100
20223,99
30058,40
11231,135
4958,200
19769,117
289,190
21996,251
46868,99
36359,30
32407,200
46228,99
19912,60
10467,87
12107,51
8245,190
16904,130
27139,66
39812,57
14521,180
26227,210
32079,225
42080,249
40014,225
48651,48
920,350
36604,79
42507,150
36483,80
22427,100
44183,165
23755,72
5917,133
14730,175
4297,103
19027,132
6301,129
12060,183
37054,75
14002,70
20361,350
31769,50
12852,75
1564,103
33725,40
11069,141
11537,170
15804,75
27036,50
36903,425
2302,95
18580,49
20089,69
40359,110
41783,75
17684,270
732,220
44917,341
29532,70
2184,249
35762,110
47890,285
13179,75
17385,48
43322,380
29871,140
28595,195
714,80
45461,99
3672,155
38050,100
5691,65
17023,180
19296,100
46896,25
40211,65
557,50
48867,25
1049,58
11811,50
23961,37
15307,65
41912,107
43815,28
3184,70
20141,300
47192,100
24229,50
2798,224
17953,110
4204,265
8542,49
18978,105
20859,100
41281,45
36495,40
27502,75
46376,300
13876,196
15979,179
18604,75
22946,315
18909,80
47047,65
21709,77
48301,999
3349,53
46497,75
30781,40
31669,650
7159,126
33726,189
34693,799
14641,75
16973,200
19082,75
16386,35
29458,95
44608,55
3338,250
40070,55
21299,80
15359,75
46268,60
33831,80
20373,50
215,130
20279,165
13383,49
30635,91
20585,290
45700,135
961,50
2314,75
2427,148
7536,80
3904,60
39628,75
41217,600
37432,195
31787,200
12188,145
30525,70
28645,56
35757,105
19854,100
46944,100
32478,99
48756,129
1655,100
10495,250
17347,124
11468,45
35043,120
20825,79
35322,38
30963,35
42785,175
36749,194
11793,95
9600,120
1317,165
28818,237
36311,58
45481,140
28339,60
36526,120
29534,69
20035,99
32065,175
7952,118
6328,140
31224,100
22277,42
31110,188
11570,55
11986,70
5682,135
37643,30
46542,50
23185,250
999,123
2122,159
36049,108
48757,700
17019,300
31441,225
39703,60
36639,130
27867,55
23247,119
14786,140
4072,115
21510,199
25422,800
37914,70
44069,160
10787,194
34960,136
30202,58
768,165
785,130
47475,200
41467,380
17824,50
48344,44
17494,200
13596,220
21812,110
43547,169
1628,133
45543,195
2552,80
20406,200
13623,60
10882,80
39945,55
42281,135
7594,165
47390,300
9208,499
39837,75
47388,150
26444,110
29723,90
22857,75
48630,38
32618,150
77,70
818,209
41102,35
41939,95
38223,3000
38782,334
23298,80
31723,120
6071,99
9093,230
4622,175
24305,106
2536,133
33846,180
20581,100
44480,80
14123,149
1995,200
4078,150
40317,300
4884,38
43629,130
33161,131
38412,99
25048,75
23494,80
3299,150
43319,150
35662,115
5441,45
41662,239
22499,85
40550,50
47581,199
1799,149
6525,95
8979,50
27613,110
16588,79
40005,50
5903,60
28374,53
37621,60
38681,289
6601,129
29909,100
40368,39
30329,145
37631,65
5876,53
9666,180
31938,140
39537,38
32661,90
16095,100
20601,132
11868,82
19336,39
39632,135
3604,320
27316,200
4834,50
10174,173
42424,100
4461,93
18296,55
3957,132
8074,95
38808,300
22333,82
46916,165
38555,100
9525,120
3775,150
45544,300
38495,70
16476,75
10793,150
3582,125
3786,350
21447,85
16156,65
35002,61
43564,45
1339,275
32745,80
31815,160
8562,177
11164,130
19046,110
8551,250
43860,159
31869,150
46411,350
8685,68
20719,40
22295,100
42641,109
42096,359
9460,140
17514,45
15221,500
27768,65
17201,225
9567,125
35993,60
27538,43
6939,75
2889,200
25756,145
38744,283
5263,130
42478,35
14815,495
32120,100
44982,100
14300,180
22804,80
26847,150
17859,150
25623,75
31210,70
8593,75
13447,39
26326,50
8098,190
7429,62
16734,65
28621,40
12186,150
10228,70
11041,172
20651,50
15128,239
16219,52
21263,110
36020,65
7527,48
18677,170
48471,225
29214,40
18479,107
7931,80
11632,80
12138,180
29962,250
41639,55
35931,60
4315,295
27458,220
2550,300
22589,249
35415,848
40783,220
8019,115
40801,50
14412,85
36566,100
28747,59
3674,225
9250,243
6510,75
14600,120
16416,140
26621,70
27695,105
28874,145
1199,120
21613,99
15496,55
40686,55
44914,199
41616,95
21275,70
30861,48
38859,70
45102,120
37696,74
41112,60
26711,60
37870,80
3944,189
29394,800
27913,150
17463,50
33938,49
31597,165
48226,195
41238,59
46947,290
25703,275
